"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"4__5____1__IT_1","40.4328571233218","-3.64963905074777","8000021"
"4__5____1__IT_1","40.4328672658749","-3.64956510610748","8000020"
"4__5____1__IT_1","40.432876172375","-3.69090131563831","13000013"
"4__5____1__IT_1","40.4328775002548","-3.6494911646863","8000019"
"4__5____1__IT_1","40.4328822020704","-3.68495841479912","12000015"
"4__5____1__IT_1","40.432887824905","-3.64941734318791","8000018"
"4__5____1__IT_1","40.4328879041423","-3.685075897704","12000016"
"4__5____1__IT_1","40.4328892303401","-3.68510279422375","12000017"
"4__5____1__IT_1","40.4328936943639","-3.68519338388099","12000018"
"4__5____1__IT_1","40.4328971085429","-3.69083526899487","13000012"
"4__5____1__IT_1","40.4329052771788","-3.68542835160225","12000019"
"4__5____1__IT_1","40.4329086533411","-3.64926970066692","8000017"
"4__5____1__IT_1","40.4329110695564","-3.68554571760443","12000020"
"4__5____1__IT_1","40.4329192472258","-3.64919587815247","8000016"
"4__5____1__IT_1","40.4329232427526","-3.68580238465066","12000021"
"4__5____1__IT_1","40.4329236592462","-3.69073391512384","13000011"
"4__5____1__IT_1","40.4329261573519","-3.69072262249138","13000010"
"4__5____1__IT_1","40.4329285680742","-3.69071132896395","13000009"
"4__5____1__IT_1","40.4329294208148","-3.68593060241817","12000022"
"4__5____1__IT_1","40.4329298417056","-3.64912194125933","8000015"
"4__5____1__IT_1","40.432935598042","-3.68605893691904","12000023"
"4__5____1__IT_1","40.4329405240057","-3.64904823980433","8000014"
"4__5____1__IT_1","40.4329418650032","-3.6861871556361","12000024"
"4__5____1__IT_1","40.4329441892003","-3.69063013690018","13000008"
"4__5____1__IT_1","40.4329481293275","-3.68631549106855","12000025"
"4__5____1__IT_1","40.432951387986","-3.64897442335343","8000013"
"4__5____1__IT_1","40.4329545155369","-3.69055997657414","13000007"
"4__5____1__IT_1","40.4329558457345","-3.69054843618666","13000006"
"4__5____1__IT_1","40.4329606643463","-3.68657192745118","12000026"
"4__5____1__IT_1","40.4329640030724","-3.69046493118374","13000005"
"4__5____1__IT_1","40.4329647735723","-3.64888471251834","8000012"
"4__5____1__IT_1","40.4329669300445","-3.68670026296743","12000027"
"4__5____1__IT_1","40.4329690864984","-3.6903980159734","13000004"
"4__5____1__IT_1","40.4329729380776","-3.69031092996478","13000003"
"4__5____1__IT_1","40.4329729542615","-3.69030821965655","13000002"
"4__5____1__IT_1","40.4329732865786","-3.68682860061017","12000028"
"4__5____1__IT_1","40.4329796891994","-3.64879525568628","8000011"
"4__5____1__IT_1","40.4329797328615","-3.68695682011292","12000029"
"4__5____1__IT_1","40.4329863251324","-3.68707561046618","12000030"
"4__5____1__IT_1","40.432988270644","-3.68990222367092","12000046"
"4__5____1__IT_1","40.432988270644","-3.68990222367092","13000001"
"4__5____1__IT_1","40.4329927387131","-3.68719428112508","12000031"
"4__5____1__IT_1","40.432992856077","-3.68978071418087","12000045"
"4__5____1__IT_1","40.4329958639961","-3.64870615989354","8000010"
"4__5____1__IT_1","40.4329987918398","-3.68731294695696","12000032"
"4__5____1__IT_1","40.4330046628662","-3.68743161213419","12000033"
"4__5____1__IT_1","40.4330101761551","-3.68755027015093","12000034"
"4__5____1__IT_1","40.433013208739","-3.64861743135199","8000009"
"4__5____1__IT_1","40.433015417245","-3.68766892895058","12000035"
"4__5____1__IT_1","40.4330204766477","-3.68778782053406","12000036"
"4__5____1__IT_1","40.4330251751832","-3.68790647384029","12000037"
"4__5____1__IT_1","40.4330259556451","-3.68885142989957","12000044"
"4__5____1__IT_1","40.4330296055497","-3.68802535904638","12000038"
"4__5____1__IT_1","40.4330319921364","-3.64852918817915","8000008"
"4__5____1__IT_1","40.433033428305","-3.68865520707285","12000043"
"4__5____1__IT_1","40.4330337635318","-3.68814412477175","12000039"
"4__5____1__IT_1","40.4330368268051","-3.68850798824329","12000042"
"4__5____1__IT_1","40.4330376559455","-3.68826253410936","12000040"
"4__5____1__IT_1","40.4330379735021","-3.68836051063931","12000041"
"4__5____1__IT_1","40.4330521200724","-3.64844166644118","8000007"
"4__5____1__IT_1","40.4330734213349","-3.64835439171694","8000006"
"4__5____1__IT_1","40.4330960678061","-3.64826771934777","8000005"
"4__5____1__IT_1","40.4331199721179","-3.64818164613223","8000004"
"4__5____1__IT_1","40.4331451345048","-3.6480962911458","8000003"
"4__5____1__IT_1","40.4331716474308","-3.64801107049586","8000002"
"4__5____1__IT_1","40.4331745377375","-3.64800315778077","7000040"
"4__5____1__IT_1","40.4331745377375","-3.64800315778077","8000001"
"4__5____1__IT_1","40.4331984563705","-3.64793764129129","7000039"
"4__5____1__IT_1","40.4332530528538","-3.647792325959","7000038"
"4__5____1__IT_1","40.4333622777554","-3.64751230224931","7000037"
"4__5____1__IT_1","40.433402560681","-3.64741306412336","7000036"
"4__5____1__IT_1","40.4334231972832","-3.6473637445117","7000035"
"4__5____1__IT_1","40.4334652763266","-3.64726582149776","7000034"
"4__5____1__IT_1","40.4334868097679","-3.6472172166093","7000033"
"4__5____1__IT_1","40.4335086121256","-3.64716885006611","7000032"
"4__5____1__IT_1","40.433530682499","-3.64712072185926","7000031"
"4__5____1__IT_1","40.4335530211162","-3.64707295224767","7000030"
"4__5____1__IT_1","40.433568992619","-3.64703620173637","7000029"
"4__5____1__IT_1","40.4335855061642","-3.64699934204089","7000028"
"4__5____1__IT_1","40.4336021974269","-3.64696259839292","7000027"
"4__5____1__IT_1","40.4336190684173","-3.64692609460573","7000026"
"4__5____1__IT_1","40.4336362072112","-3.64688970772903","7000025"
"4__5____1__IT_1","40.4336536160598","-3.64685367947762","7000024"
"4__5____1__IT_1","40.4336712050617","-3.6468176541129","7000023"
"4__5____1__IT_1","40.4336890632377","-3.64678198382766","7000022"
"4__5____1__IT_1","40.4337071892046","-3.64674643280973","7000021"
"4__5____1__IT_1","40.4337254063818","-3.646711001725","7000020"
"4__5____1__IT_1","40.4337437983854","-3.64667604271486","7000019"
"4__5____1__IT_1","40.4339627949045","-3.6462264664496","7000018"
"4__5____1__IT_1","40.4343549456786","-3.64542106707306","7000017"
"4__5____1__IT_1","40.4346406481199","-3.6448344116557","7000016"
"4__5____1__IT_1","40.4349308134784","-3.64423835821305","7000015"
"4__5____1__IT_1","40.4349922364292","-3.64411220018847","7000014"
"4__5____1__IT_1","40.4350537517874","-3.64398592491438","7000013"
"4__5____1__IT_1","40.4351151748904","-3.64385952827044","7000012"
"4__5____1__IT_1","40.4351765971802","-3.64373325282794","7000011"
"4__5____1__IT_1","40.4352379308115","-3.64360685722938","7000010"
"4__5____1__IT_1","40.4352993543846","-3.64348046343777","7000009"
"4__5____1__IT_1","40.4353606868539","-3.64335406501093","7000008"
"4__5____1__IT_1","40.4354219299883","-3.64322766786132","7000007"
"4__5____1__IT_1","40.4354832630647","-3.64310127251852","7000006"
"4__5____1__IT_1","40.435487637677","-3.64309223452588","7000005"
"4__5____1__IT_1","40.435605658986","-3.64284823804917","7000004"
"4__5____1__IT_1","40.4356510398823","-3.64275529005964","7000003"
"4__5____1__IT_1","40.4356585134213","-3.64273979805592","7000002"
"4__5____1__IT_1","40.4356837075748","-3.64268819607818","6000231"
"4__5____1__IT_1","40.4356837075748","-3.64268819607818","7000001"
"4__5____1__IT_1","40.4356963306058","-3.64266234344472","6000230"
"4__5____1__IT_1","40.4357038041259","-3.64264685259919","6000229"
"4__5____1__IT_1","40.4357264949567","-3.64260037789901","6000228"
"4__5____1__IT_1","40.4357340592094","-3.64258477000055","6000227"
"4__5____1__IT_1","40.4357416219236","-3.64256927644982","6000226"
"4__5____1__IT_1","40.4357490954379","-3.64255378440452","6000225"
"4__5____1__IT_1","40.4357793498166","-3.64249181961892","6000224"
"4__5____1__IT_1","40.4357868224132","-3.64247632872669","6000223"
"4__5____1__IT_1","40.4358095140768","-3.64242985392006","6000222"
"4__5____1__IT_1","40.4358169873203","-3.64241424511713","6000221"
"4__5____1__IT_1","40.4358472416248","-3.64235228020606","6000220"
"4__5____1__IT_1","40.4358547151103","-3.64233678811226","6000219"
"4__5____1__IT_1","40.4358774040157","-3.64229031318582","6000218"
"4__5____1__IT_1","40.4358849700418","-3.64227470287659","6000217"
"4__5____1__IT_1","40.4358930801739","-3.64225780198477","6000216"
"4__5____1__IT_1","40.4359012837467","-3.64224078407475","6000215"
"4__5____1__IT_1","40.4359095767476","-3.64222388491477","6000214"
"4__5____1__IT_1","40.4359177776129","-3.64220686697071","6000213"
"4__5____1__IT_1","40.4359258904378","-3.64218996608816","6000212"
"4__5____1__IT_1","40.435934091953","-3.64217283023876","6000211"
"4__5____1__IT_1","40.4359422948585","-3.64215593020507","6000210"
"4__5____1__IT_1","40.4359504083309","-3.6421389114131","6000209"
"4__5____1__IT_1","40.4359586098386","-3.64212177555122","6000208"
"4__5____1__IT_1","40.4359748349627","-3.64208773910847","6000207"
"4__5____1__IT_1","40.435991060492","-3.6420534656674","6000206"
"4__5____1__IT_1","40.435995709694","-3.64204395971636","6000205"
"4__5____1__IT_1","40.4360003568605","-3.64203433348316","6000204"
"4__5____1__IT_1","40.4360050029366","-3.64202506566467","6000203"
"4__5____1__IT_1","40.4360095593612","-3.64201555646915","6000202"
"4__5____1__IT_1","40.4360142074131","-3.64200593259852","6000201"
"4__5____1__IT_1","40.4360188525992","-3.64199666240965","6000200"
"4__5____1__IT_1","40.4360233218716","-3.64198727264285","6000199"
"4__5____1__IT_1","40.4360279690203","-3.64197764875972","6000198"
"4__5____1__IT_1","40.436032615507","-3.64196814395147","6000197"
"4__5____1__IT_1","40.4360371728147","-3.64195863711469","6000196"
"4__5____1__IT_1","40.4360418193064","-3.64194913112486","6000195"
"4__5____1__IT_1","40.4360492013434","-3.64193387387912","6000194"
"4__5____1__IT_1","40.436056674112","-3.64191850076845","6000193"
"4__5____1__IT_1","40.4360641473776","-3.64190336228714","6000192"
"4__5____1__IT_1","40.4360715291623","-3.64188798712542","6000191"
"4__5____1__IT_1","40.4360790019445","-3.64187261046763","6000190"
"4__5____1__IT_1","40.436086474057","-3.64185735406171","6000189"
"4__5____1__IT_1","40.4360939446121","-3.64184221554118","6000188"
"4__5____1__IT_1","40.4361013272831","-3.64182684155346","6000187"
"4__5____1__IT_1","40.4361087991433","-3.64181146723142","6000186"
"4__5____1__IT_1","40.4361162705933","-3.64179632870932","6000185"
"4__5____1__IT_1","40.4361236532582","-3.64178095471145","6000184"
"4__5____1__IT_1","40.4361311251254","-3.64176557802125","6000183"
"4__5____1__IT_1","40.4361385990256","-3.64175032160872","6000182"
"4__5____1__IT_1","40.4361460704677","-3.64173518307311","6000181"
"4__5____1__IT_1","40.4361534522237","-3.64171980905313","6000180"
"4__5____1__IT_1","40.4361609249706","-3.64170443471582","6000179"
"4__5____1__IT_1","40.4361683955058","-3.64168929616152","6000178"
"4__5____1__IT_1","40.4361757781566","-3.64167392213995","6000177"
"4__5____1__IT_1","40.4361832509106","-3.64165854543448","6000176"
"4__5____1__IT_1","40.4361907220942","-3.64164328897251","6000175"
"4__5____1__IT_1","40.4361981935223","-3.64162815041326","6000174"
"4__5____1__IT_1","40.4362055779733","-3.6416127752163","6000173"
"4__5____1__IT_1","40.4362130506996","-3.64159740203413","6000172"
"4__5____1__IT_1","40.4362205212209","-3.64158226345619","6000171"
"4__5____1__IT_1","40.4362279038641","-3.64156688823194","6000170"
"4__5____1__IT_1","40.4362353757031","-3.64155151149407","6000169"
"4__5____1__IT_1","40.4362428477671","-3.6415362561959","6000168"
"4__5____1__IT_1","40.4362503182804","-3.64152111760444","6000167"
"4__5____1__IT_1","40.4362577009156","-3.64150574236666","6000166"
"4__5____1__IT_1","40.4362651736277","-3.64149036916067","6000165"
"4__5____1__IT_1","40.4362726468377","-3.64147523058476","6000164"
"4__5____1__IT_1","40.436280028566","-3.64145985532825","6000163"
"4__5____1__IT_1","40.4362875012917","-3.64144447857511","6000162"
"4__5____1__IT_1","40.4362949724473","-3.64142922206566","6000161"
"4__5____1__IT_1","40.4363024438476","-3.64141408345911","6000160"
"4__5____1__IT_1","40.4363098264621","-3.64139870937662","6000159"
"4__5____1__IT_1","40.4363172982658","-3.64138333495925","6000158"
"4__5____1__IT_1","40.4363247696602","-3.64136819634257","6000157"
"4__5____1__IT_1","40.4363321513678","-3.64135282224135","6000156"
"4__5____1__IT_1","40.4363396240794","-3.64133744546438","6000155"
"4__5____1__IT_1","40.4363470979235","-3.64132218895686","6000154"
"4__5____1__IT_1","40.43635456931","-3.64130705032666","6000153"
"4__5____1__IT_1","40.4363619510095","-3.64129167621191","6000152"
"4__5____1__IT_1","40.4363694236999","-3.64127630177928","6000151"
"4__5____1__IT_1","40.4363768941795","-3.64126116313038","6000150"
"4__5____1__IT_1","40.4363842767739","-3.64124578901403","6000149"
"4__5____1__IT_1","40.4363917494713","-3.64123041221323","6000148"
"4__5____1__IT_1","40.4363992205989","-3.64121515565629","6000147"
"4__5____1__IT_1","40.4364066919714","-3.64120001700244","6000146"
"4__5____1__IT_1","40.4364140763659","-3.6411846417107","6000145"
"4__5____1__IT_1","40.4364215481349","-3.64116926842464","6000144"
"4__5____1__IT_1","40.4364290195014","-3.64115412976066","6000143"
"4__5____1__IT_1","40.4364364014343","-3.64113887233962","6000142"
"4__5____1__IT_1","40.4364513458786","-3.64110812221531","6000141"
"4__5____1__IT_1","40.4364588163363","-3.64109298352925","6000140"
"4__5____1__IT_1","40.436466198915","-3.64107760819669","6000139"
"4__5____1__IT_1","40.4364736706698","-3.6410622348868","6000138"
"4__5____1__IT_1","40.4364811453788","-3.64104697832679","6000137"
"4__5____1__IT_1","40.4364886158286","-3.64103183962723","6000136"
"4__5____1__IT_1","40.4364959984123","-3.64101646192317","6000135"
"4__5____1__IT_1","40.4365034701656","-3.64100108742068","6000134"
"4__5____1__IT_1","40.4365109415103","-3.64098594871954","6000133"
"4__5____1__IT_1","40.4365183240683","-3.64097057454226","6000132"
"4__5____1__IT_1","40.4365257958155","-3.64095520002956","6000131"
"4__5____1__IT_1","40.4365332678014","-3.64093994459912","6000130"
"4__5____1__IT_1","40.4365407382373","-3.64092480587591","6000129"
"4__5____1__IT_1","40.4365481208069","-3.64090942814815","6000128"
"4__5____1__IT_1","40.4365555952486","-3.64089405364749","6000127"
"4__5____1__IT_1","40.4365630656786","-3.64087891491415","6000126"
"4__5____1__IT_1","40.4365704482225","-3.64086354071318","6000125"
"4__5____1__IT_1","40.4365779208564","-3.6408481661852","6000124"
"4__5____1__IT_1","40.436585391934","-3.64083290954348","6000123"
"4__5____1__IT_1","40.4365928632503","-3.64081777198416","6000122"
"4__5____1__IT_1","40.4366002449114","-3.64080239304517","6000121"
"4__5____1__IT_1","40.4366077175308","-3.64078701968255","6000120"
"4__5____1__IT_1","40.4366151888477","-3.64077188093411","6000119"
"4__5____1__IT_1","40.4366301349837","-3.64074113302139","6000118"
"4__5____1__IT_1","40.4366376983406","-3.64072564142297","6000117"
"4__5____1__IT_1","40.4366451707154","-3.64071014777838","6000116"
"4__5____1__IT_1","40.4366527331673","-3.64069465616446","6000115"
"4__5____1__IT_1","40.4366602064258","-3.64067916487946","6000114"
"4__5____1__IT_1","40.4366677715761","-3.64066367328424","6000113"
"4__5____1__IT_1","40.436675243296","-3.64064829634523","6000112"
"4__5____1__IT_1","40.4366828066339","-3.64063280590494","6000111"
"4__5____1__IT_1","40.4366902789899","-3.64061731341861","6000110"
"4__5____1__IT_1","40.4367054047742","-3.64058632897513","6000109"
"4__5____1__IT_1","40.4367128780184","-3.64057083766595","6000108"
"4__5____1__IT_1","40.436720442501","-3.64055546394486","6000107"
"4__5____1__IT_1","40.4367279148402","-3.64053997262022","6000106"
"4__5____1__IT_1","40.4367430406105","-3.64050898696299","6000105"
"4__5____1__IT_1","40.4367505129435","-3.64049349562797","6000104"
"4__5____1__IT_1","40.4367580762609","-3.6404780051529","6000103"
"4__5____1__IT_1","40.4367655506653","-3.64046262701923","6000102"
"4__5____1__IT_1","40.4367806763889","-3.64043164604317","6000101"
"4__5____1__IT_1","40.4367881487182","-3.64041615351188","6000100"
"4__5____1__IT_1","40.4367957117971","-3.6404005415753","6000099"
"4__5____1__IT_1","40.436803273796","-3.64038528687661","6000098"
"4__5____1__IT_1","40.4368107488216","-3.64036979436059","6000097"
"4__5____1__IT_1","40.4368258745206","-3.64033881334278","6000096"
"4__5____1__IT_1","40.4368333462041","-3.64032343515247","6000095"
"4__5____1__IT_1","40.4368484718907","-3.6402924541138","6000094"
"4__5____1__IT_1","40.436855946904","-3.64027696157704","6000093"
"4__5____1__IT_1","40.4368635099643","-3.64026134960903","6000092"
"4__5____1__IT_1","40.4368710719449","-3.64024609487927","6000091"
"4__5____1__IT_1","40.4368785442495","-3.6402306023065","6000090"
"4__5____1__IT_1","40.436893669931","-3.64019961768913","6000089"
"4__5____1__IT_1","40.4369011442791","-3.64018424303041","6000088"
"4__5____1__IT_1","40.4369238323196","-3.64013776783204","6000087"
"4__5____1__IT_1","40.4369313048579","-3.64012239314244","6000086"
"4__5____1__IT_1","40.4369464322993","-3.64009141085144","6000085"
"4__5____1__IT_1","40.4369539953282","-3.6400758000205","6000084"
"4__5____1__IT_1","40.4369689390807","-3.64004528640817","6000083"
"4__5____1__IT_1","40.4369764094004","-3.6400301474873","6000082"
"4__5____1__IT_1","40.4369913535391","-3.63999939922713","6000081"
"4__5____1__IT_1","40.4369988265554","-3.63998426032174","6000080"
"4__5____1__IT_1","40.4370062089812","-3.63996888592272","6000079"
"4__5____1__IT_1","40.4370136806094","-3.63995350882897","6000078"
"4__5____1__IT_1","40.437021151818","-3.63993836989636","6000077"
"4__5____1__IT_1","40.4370360959324","-3.6399076215953","6000076"
"4__5____1__IT_1","40.4370435671351","-3.63989248265253","6000075"
"4__5____1__IT_1","40.4370510387401","-3.63987710789972","6000074"
"4__5____1__IT_1","40.4370584204992","-3.63986185137606","6000073"
"4__5____1__IT_1","40.4370658948224","-3.63984647310508","6000072"
"4__5____1__IT_1","40.4370733657622","-3.63983121742014","6000071"
"4__5____1__IT_1","40.4370807481744","-3.63981584180824","6000070"
"4__5____1__IT_1","40.4370882200177","-3.63980058494607","6000069"
"4__5____1__IT_1","40.437095691604","-3.6397852113518","6000068"
"4__5____1__IT_1","40.4371030733577","-3.63976995362891","6000067"
"4__5____1__IT_1","40.4371105449596","-3.63975457649086","6000066"
"4__5____1__IT_1","40.4371180167948","-3.63973931961511","6000065"
"4__5____1__IT_1","40.4371253991884","-3.63972394516188","6000064"
"4__5____1__IT_1","40.4371328728213","-3.63970868829643","6000063"
"4__5____1__IT_1","40.4371402543165","-3.63969331264891","6000062"
"4__5____1__IT_1","40.4371477261372","-3.63967805693859","6000061"
"4__5____1__IT_1","40.4371550184566","-3.63966267808108","6000060"
"4__5____1__IT_1","40.4371625801169","-3.63964730413095","6000059"
"4__5____1__IT_1","40.4371699618525","-3.63963204637771","6000058"
"4__5____1__IT_1","40.4371847257149","-3.63960129623301","6000057"
"4__5____1__IT_1","40.4371921975235","-3.63958604050235","6000056"
"4__5____1__IT_1","40.4371995790221","-3.6395706612908","6000055"
"4__5____1__IT_1","40.437207051479","-3.639555287654","6000054"
"4__5____1__IT_1","40.4372145250899","-3.63954003075123","6000053"
"4__5____1__IT_1","40.4372218167258","-3.63952477212082","6000052"
"4__5____1__IT_1","40.4372291990911","-3.63950939762026","6000051"
"4__5____1__IT_1","40.4372366712912","-3.63949390606193","6000050"
"4__5____1__IT_1","40.4372441431119","-3.63947864559155","6000049"
"4__5____1__IT_1","40.4372514347333","-3.63946338812674","6000048"
"4__5____1__IT_1","40.4372661985578","-3.63943263672867","6000047"
"4__5____1__IT_1","40.4372735815629","-3.63941714430835","6000046"
"4__5____1__IT_1","40.4372809623676","-3.63940188649607","6000045"
"4__5____1__IT_1","40.4372883447362","-3.63938650843148","6000044"
"4__5____1__IT_1","40.4372958171688","-3.63937113475389","6000043"
"4__5____1__IT_1","40.4373031979673","-3.63935587693151","6000042"
"4__5____1__IT_1","40.4373401105953","-3.63927899832252","6000041"
"4__5____1__IT_1","40.4373474935866","-3.63926350468927","6000040"
"4__5____1__IT_1","40.4373553287172","-3.63924754253274","6000039"
"4__5____1__IT_1","40.4373708205893","-3.63921561887721","6000038"
"4__5____1__IT_1","40.4373786557002","-3.63919965906754","6000037"
"4__5____1__IT_1","40.4373864007365","-3.63918369604302","6000036"
"4__5____1__IT_1","40.4373942385456","-3.63916773625153","6000035"
"4__5____1__IT_1","40.4374097285941","-3.63913581254204","6000034"
"4__5____1__IT_1","40.4374175655089","-3.63911985037289","6000033"
"4__5____1__IT_1","40.437425311173","-3.63910377178817","6000032"
"4__5____1__IT_1","40.4374331462817","-3.63908780959452","6000031"
"4__5____1__IT_1","40.4374408939921","-3.63907184892774","6000030"
"4__5____1__IT_1","40.4374487290964","-3.63905588672667","6000029"
"4__5____1__IT_1","40.4374564740999","-3.63903992602692","6000028"
"4__5____1__IT_1","40.4374643110016","-3.63902396383548","6000027"
"4__5____1__IT_1","40.4375346580979","-3.63887936837813","6000026"
"4__5____1__IT_1","40.437572588453","-3.63879743127044","6000025"
"4__5____1__IT_1","40.4375798849606","-3.63878111019032","6000024"
"4__5____1__IT_1","40.4376303504409","-3.63866427107307","6000023"
"4__5____1__IT_1","40.4376686451037","-3.63856511931177","6000022"
"4__5____1__IT_1","40.4377106466366","-3.63844725538365","6000021"
"4__5____1__IT_1","40.4377440922491","-3.63834487758062","6000020"
"4__5____1__IT_1","40.4377752069737","-3.63824106039733","6000019"
"4__5____1__IT_1","40.4377800756421","-3.638223892083","6000018"
"4__5____1__IT_1","40.4377898155814","-3.63818908266619","6000017"
"4__5____1__IT_1","40.4377945093705","-3.6381714422436","6000016"
"4__5____1__IT_1","40.4377992905594","-3.63815379910775","6000015"
"4__5____1__IT_1","40.4378040730213","-3.63813592488451","6000014"
"4__5____1__IT_1","40.4378089462363","-3.638117930073","6000013"
"4__5____1__IT_1","40.4378138214873","-3.63810005554285","6000012"
"4__5____1__IT_1","40.4378186934017","-3.638082295348","6000011"
"4__5____1__IT_1","40.4378284424954","-3.63804630926917","6000010"
"4__5____1__IT_1","40.4378333143821","-3.63802855260349","6000009"
"4__5____1__IT_1","40.4378380974949","-3.63801055692465","6000008"
"4__5____1__IT_1","40.4378429724792","-3.63799256446982","6000007"
"4__5____1__IT_1","40.4378435231532","-3.63799056526217","6000006"
"4__5____1__IT_1","40.4378478443707","-3.63797480543835","6000005"
"4__5____1__IT_1","40.437852628363","-3.63795681211825","6000004"
"4__5____1__IT_1","40.4378575008997","-3.63793893518106","6000003"
"4__5____1__IT_1","40.4379152641677","-3.63772371293824","6000002"
"4__5____1__IT_1","40.438061663108","-3.63717418388032","5000489"
"4__5____1__IT_1","40.438061663108","-3.63717418388032","6000001"
"4__5____1__IT_1","40.4381090874806","-3.63699616974627","5000488"
"4__5____1__IT_1","40.4381996389597","-3.63666664937229","5000487"
"4__5____1__IT_1","40.4382043278737","-3.63664936123302","5000486"
"4__5____1__IT_1","40.4382090189781","-3.63663183847649","5000485"
"4__5____1__IT_1","40.4382138010859","-3.63661431303869","5000484"
"4__5____1__IT_1","40.438218492185","-3.63659679027721","5000483"
"4__5____1__IT_1","40.4382232724662","-3.63657926835444","5000482"
"4__5____1__IT_1","40.4382279626787","-3.63656174204247","5000481"
"4__5____1__IT_1","40.4382326531207","-3.63654433717478","5000480"
"4__5____1__IT_1","40.4382374352022","-3.63652681408251","5000479"
"4__5____1__IT_1","40.4382421263011","-3.63650928895063","5000478"
"4__5____1__IT_1","40.4382469065757","-3.63649176583637","5000477"
"4__5____1__IT_1","40.4382562878335","-3.63645672026778","5000476"
"4__5____1__IT_1","40.4382610699148","-3.636439194805","5000475"
"4__5____1__IT_1","40.4382657603384","-3.63642178992004","5000474"
"4__5____1__IT_1","40.4382704505077","-3.63640426712285","5000473"
"4__5____1__IT_1","40.4382752307793","-3.63638674163559","5000472"
"4__5____1__IT_1","40.4382846138072","-3.63635169605432","5000471"
"4__5____1__IT_1","40.438289394071","-3.63633417055957","5000470"
"4__5____1__IT_1","40.4382987752877","-3.63629912376745","5000469"
"4__5____1__IT_1","40.4383035582397","-3.6362815994697","5000468"
"4__5____1__IT_1","40.4383084330949","-3.63626325422079","5000467"
"4__5____1__IT_1","40.4383133980523","-3.63624490628142","5000466"
"4__5____1__IT_1","40.4383182753718","-3.63622643960569","5000465"
"4__5____1__IT_1","40.4383232403169","-3.63620809283986","5000464"
"4__5____1__IT_1","40.4383281158094","-3.63618962967878","5000463"
"4__5____1__IT_1","40.4383380474933","-3.63615293497148","5000462"
"4__5____1__IT_1","40.4383430130821","-3.63613446911431","5000461"
"4__5____1__IT_1","40.4383529447356","-3.63609777674862","5000460"
"4__5____1__IT_1","40.4383579130117","-3.63607931208771","5000459"
"4__5____1__IT_1","40.4383625098066","-3.63606237672144","5000458"
"4__5____1__IT_1","40.4383717055874","-3.63602827018746","5000457"
"4__5____1__IT_1","40.43837639401","-3.63601121777013","5000456"
"4__5____1__IT_1","40.4383855897692","-3.63597711240099","5000455"
"4__5____1__IT_1","40.4383902799861","-3.63596005999349","5000454"
"4__5____1__IT_1","40.4383994757498","-3.63592595107316","5000453"
"4__5____1__IT_1","40.438404162608","-3.63590901653456","5000452"
"4__5____1__IT_1","40.4384133583437","-3.63587490995812","5000451"
"4__5____1__IT_1","40.438418045843","-3.63585785751087","5000450"
"4__5____1__IT_1","40.4384272442598","-3.63582375212473","5000449"
"4__5____1__IT_1","40.4384319324001","-3.63580658176875","5000448"
"4__5____1__IT_1","40.4384365294077","-3.63578976427496","5000447"
"4__5____1__IT_1","40.4384411268089","-3.63577271096716","5000446"
"4__5____1__IT_1","40.4384458142932","-3.63575565850561","5000445"
"4__5____1__IT_1","40.4384596100712","-3.63570449977396","5000444"
"4__5____1__IT_1","40.4384642984464","-3.63568744731137","5000443"
"4__5____1__IT_1","40.4384688958326","-3.63567039398942","5000442"
"4__5____1__IT_1","40.4384734947654","-3.63565322277195","5000441"
"4__5____1__IT_1","40.4384781815839","-3.6356362881954","5000440"
"4__5____1__IT_1","40.4384827792152","-3.63561935277652","5000439"
"4__5____1__IT_1","40.4384919766806","-3.63558524377883","5000438"
"4__5____1__IT_1","40.4384966650383","-3.63556819129959","5000437"
"4__5____1__IT_1","40.438505860674","-3.63553408462882","5000436"
"4__5____1__IT_1","40.4385105481168","-3.63551703331295","5000435"
"4__5____1__IT_1","40.4385243437963","-3.63546587330323","5000434"
"4__5____1__IT_1","40.4385290305875","-3.63544893870059","5000433"
"4__5____1__IT_1","40.4385428244288","-3.63539777982465","5000432"
"4__5____1__IT_1","40.4385475118581","-3.63538072731073","5000431"
"4__5____1__IT_1","40.4385567101414","-3.63534662061354","5000430"
"4__5____1__IT_1","40.4385613975632","-3.63532956809248","5000429"
"4__5____1__IT_1","40.4385659949099","-3.63531251236298","5000428"
"4__5____1__IT_1","40.438570592494","-3.63529557689947","5000427"
"4__5____1__IT_1","40.4385751898227","-3.6352785235233","5000426"
"4__5____1__IT_1","40.4385798781354","-3.63526147100122","5000425"
"4__5____1__IT_1","40.4385936736959","-3.63521031206442","5000424"
"4__5____1__IT_1","40.4385983610977","-3.63519325952433","5000423"
"4__5____1__IT_1","40.438612154833","-3.63514209936326","5000422"
"4__5____1__IT_1","40.4386168449273","-3.63512504683908","5000421"
"4__5____1__IT_1","40.4386216269429","-3.6351071686423","5000420"
"4__5____1__IT_1","40.4386264102317","-3.63508905817613","5000419"
"4__5____1__IT_1","40.4386312829751","-3.63507106291994","5000418"
"4__5____1__IT_1","40.4386360683196","-3.63505306919693","5000417"
"4__5____1__IT_1","40.4386799273055","-3.63489112240297","5000416"
"4__5____1__IT_1","40.4386848919056","-3.63487312798224","5000415"
