"shape_id","shape_pt_lat","shape_pt_sequence"
"4__5____2__IT_1","40.4330896019783","24000048"
"4__5____2__IT_1","40.4331107162433","24000049"
"4__5____2__IT_1","40.4331329986518","24000050"
"4__5____2__IT_1","40.4331566283395","24000051"
"4__5____2__IT_1","40.4331815165048","24000052"
"4__5____2__IT_1","40.4332075688648","24000053"
"4__5____2__IT_1","40.4332111493366","24000054"
"4__5____2__IT_1","40.4332111493366","25000001"
"4__5____2__IT_1","40.4332609007916","25000002"
"4__5____2__IT_1","40.4333022254159","25000003"
"4__5____2__IT_1","40.4333441790575","25000004"
"4__5____2__IT_1","40.4334474206246","25000005"
"4__5____2__IT_1","40.4334755371482","25000006"
"4__5____2__IT_1","40.4335042803827","25000007"
"4__5____2__IT_1","40.4335332044605","25000008"
"4__5____2__IT_1","40.4335625767282","25000009"
"4__5____2__IT_1","40.4335921296192","25000010"
"4__5____2__IT_1","40.4336221288597","25000011"
"4__5____2__IT_1","40.4336523096185","25000012"
"4__5____2__IT_1","40.4336829369951","25000013"
"4__5____2__IT_1","40.4337138339401","25000014"
"4__5____2__IT_1","40.4337450889656","25000015"
"4__5____2__IT_1","40.4337767047877","25000016"
"4__5____2__IT_1","40.4339432128693","25000017"
"4__5____2__IT_1","40.4339988038651","25000018"
"4__5____2__IT_1","40.4340543080318","25000019"
"4__5____2__IT_1","40.4341098997116","25000020"
"4__5____2__IT_1","40.4341654919187","25000021"
"4__5____2__IT_1","40.4342209923888","25000022"
"4__5____2__IT_1","40.4343321749668","25000023"
"4__5____2__IT_1","40.4343878559115","25000024"
"4__5____2__IT_1","40.4344400769094","25000025"
"4__5____2__IT_1","40.4345446996533","25000026"
"4__5____2__IT_1","40.434597011097","25000027"
"4__5____2__IT_1","40.4347016305367","25000028"
"4__5____2__IT_1","40.4347540319917","25000029"
"4__5____2__IT_1","40.4349109628358","25000030"
"4__5____2__IT_1","40.4349633645513","25000031"
"4__5____2__IT_1","40.4350248767364","25000032"
"4__5____2__IT_1","40.4350864795011","25000033"
"4__5____2__IT_1","40.4351479954091","25000034"
"4__5____2__IT_1","40.435209417729","25000035"
"4__5____2__IT_1","40.4353322641978","25000036"
"4__5____2__IT_1","40.4353935975783","25000037"
"4__5____2__IT_1","40.4354549314975","25000038"
"4__5____2__IT_1","40.435487102267","25000039"
"4__5____2__IT_1","40.4355161742798","25000040"
"4__5____2__IT_1","40.4355775079046","25000041"
"4__5____2__IT_1","40.4356387519818","25000042"
"4__5____2__IT_1","40.4356461345438","25000043"
"4__5____2__IT_1","40.4356536981823","25000044"
"4__5____2__IT_1","40.4356612642826","25000045"
"4__5____2__IT_1","40.4356688270161","25000046"
"4__5____2__IT_1","40.4356764798265","25000047"
"4__5____2__IT_1","40.4356839540202","25000048"
"4__5____2__IT_1","40.435691426675","25000049"
"4__5____2__IT_1","40.4356989903011","25000050"
"4__5____2__IT_1","40.4357065563758","25000051"
"4__5____2__IT_1","40.4357155953739","25000052"
"4__5____2__IT_1","40.4357155953739","26000001"
"4__5____2__IT_1","40.4357216818225","26000002"
"4__5____2__IT_1","40.4357293361814","26000003"
"4__5____2__IT_1","40.4357367187186","26000004"
"4__5____2__IT_1","40.4357442841471","26000005"
"4__5____2__IT_1","40.4357518484076","26000006"
"4__5____2__IT_1","40.435774537435","26000007"
"4__5____2__IT_1","40.4357821007864","26000008"
"4__5____2__IT_1","40.4358047924916","26000009"
"4__5____2__IT_1","40.4358123558346","26000010"
"4__5____2__IT_1","40.435835047515","26000011"
"4__5____2__IT_1","40.4358426108497","26000012"
"4__5____2__IT_1","40.435857737123","26000013"
"4__5____2__IT_1","40.4358653018503","26000014"
"4__5____2__IT_1","40.4358729546071","26000015"
"4__5____2__IT_1","40.4358805185865","26000016"
"4__5____2__IT_1","40.4359107737796","26000017"
"4__5____2__IT_1","40.4359183358031","26000018"
"4__5____2__IT_1","40.4359260799411","26000019"
"4__5____2__IT_1","40.4359338307161","26000020"
"4__5____2__IT_1","40.4359415781246","26000021"
"4__5____2__IT_1","40.435949324889","26000022"
"4__5____2__IT_1","40.4359650016741","26000023"
"4__5____2__IT_1","40.4359727490867","26000024"
"4__5____2__IT_1","40.4359884245483","26000025"
"4__5____2__IT_1","40.4359962626944","26000026"
"4__5____2__IT_1","40.4360119390433","26000027"
"4__5____2__IT_1","40.4360197756269","26000028"
"4__5____2__IT_1","40.4360275250713","26000029"
"4__5____2__IT_1","40.4360354519623","26000030"
"4__5____2__IT_1","40.4360433813272","26000031"
"4__5____2__IT_1","40.4360511280622","26000032"
"4__5____2__IT_1","40.4360590542982","26000033"
"4__5____2__IT_1","40.4360749112104","26000034"
"4__5____2__IT_1","40.4360822923436","26000035"
"4__5____2__IT_1","40.436089763813","26000036"
"4__5____2__IT_1","40.4360972383915","26000037"
"4__5____2__IT_1","40.4361046210742","26000038"
"4__5____2__IT_1","40.4361120916369","26000039"
"4__5____2__IT_1","40.4361195644076","26000040"
"4__5____2__IT_1","40.4361269464297","26000041"
"4__5____2__IT_1","40.4361344183152","26000042"
"4__5____2__IT_1","40.4361418897642","26000043"
"4__5____2__IT_1","40.436149361626","26000044"
"4__5____2__IT_1","40.4361567436466","26000045"
"4__5____2__IT_1","40.4361642182004","26000046"
"4__5____2__IT_1","40.4361716894017","26000047"
"4__5____2__IT_1","40.4361790714162","26000048"
"4__5____2__IT_1","40.4361865441819","26000049"
"4__5____2__IT_1","40.4361940147227","26000050"
"4__5____2__IT_1","40.4362014874647","26000051"
"4__5____2__IT_1","40.4362088685705","26000052"
"4__5____2__IT_1","40.4362163413085","26000053"
"4__5____2__IT_1","40.4362238133966","26000054"
"4__5____2__IT_1","40.4362311944962","26000055"
"4__5____2__IT_1","40.4362386690495","26000056"
"4__5____2__IT_1","40.4362461411316","26000057"
"4__5____2__IT_1","40.4362535231196","26000058"
"4__5____2__IT_1","40.4362609942969","26000059"
"4__5____2__IT_1","40.4362684670273","26000060"
"4__5____2__IT_1","40.436275938194","26000061"
"4__5____2__IT_1","40.4362833201805","26000062"
"4__5____2__IT_1","40.4362907913629","26000063"
"4__5____2__IT_1","40.4362982640852","26000064"
"4__5____2__IT_1","40.4363056478675","26000065"
"4__5____2__IT_1","40.436313119925","26000066"
"4__5____2__IT_1","40.4363205917404","26000067"
"4__5____2__IT_1","40.436327973715","26000068"
"4__5____2__IT_1","40.4363354442181","26000069"
"4__5____2__IT_1","40.4363503896431","26000070"
"4__5____2__IT_1","40.4363577707087","26000071"
"4__5____2__IT_1","40.4363652427588","26000072"
"4__5____2__IT_1","40.4363727172562","26000073"
"4__5____2__IT_1","40.4363800992167","26000074"
"4__5____2__IT_1","40.4363875697058","26000075"
"4__5____2__IT_1","40.4363950424151","26000076"
"4__5____2__IT_1","40.4364024241162","26000077"
"4__5____2__IT_1","40.4364098955003","26000078"
"4__5____2__IT_1","40.4364173672895","26000079"
"4__5____2__IT_1","40.4364247498854","26000080"
"4__5____2__IT_1","40.4364322212635","26000081"
"4__5____2__IT_1","40.4364396930467","26000082"
"4__5____2__IT_1","40.436447076804","26000083"
"4__5____2__IT_1","40.436454549484","26000084"
"4__5____2__IT_1","40.4364620199533","26000085"
"4__5____2__IT_1","40.4364694926227","26000086"
"4__5____2__IT_1","40.4364768752111","26000087"
"4__5____2__IT_1","40.4364843456744","26000088"
"4__5____2__IT_1","40.4364918183378","26000089"
"4__5____2__IT_1","40.4364991993785","26000090"
"4__5____2__IT_1","40.4365066720444","26000091"
"4__5____2__IT_1","40.4365141458561","26000092"
"4__5____2__IT_1","40.4365215277721","26000093"
"4__5____2__IT_1","40.436528999531","26000094"
"4__5____2__IT_1","40.4365364715351","26000095"
"4__5____2__IT_1","40.436543853445","26000096"
"4__5____2__IT_1","40.4365513245638","26000097"
"4__5____2__IT_1","40.436558797209","26000098"
"4__5____2__IT_1","40.4365661782186","26000099"
"4__5____2__IT_1","40.4365736502127","26000100"
"4__5____2__IT_1","40.436581121951","26000101"
"4__5____2__IT_1","40.436588506558","26000102"
"4__5____2__IT_1","40.4365959769915","26000103"
"4__5____2__IT_1","40.4366034496443","26000104"
"4__5____2__IT_1","40.4366108312889","26000105"
"4__5____2__IT_1","40.4366183026174","26000106"
"4__5____2__IT_1","40.4366257743501","26000107"
"4__5____2__IT_1","40.4366331568896","26000108"
"4__5____2__IT_1","40.4366406282121","26000109"
"4__5____2__IT_1","40.4366555743791","26000110"
"4__5____2__IT_1","40.43666295561","26000111"
"4__5____2__IT_1","40.4366703374925","26000112"
"4__5____2__IT_1","40.4366778085511","26000113"
"4__5____2__IT_1","40.4366851897762","26000114"
"4__5____2__IT_1","40.4366925716526","26000115"
"4__5____2__IT_1","40.4367000427118","26000116"
"4__5____2__IT_1","40.4367074239244","26000117"
"4__5____2__IT_1","40.4367148057949","26000118"
"4__5____2__IT_1","40.4367222768612","26000119"
"4__5____2__IT_1","40.4367296587277","26000120"
"4__5____2__IT_1","40.4367371291236","26000121"
"4__5____2__IT_1","40.4367446028734","26000122"
"4__5____2__IT_1","40.4367518946418","26000123"
"4__5____2__IT_1","40.4367593659326","26000124"
"4__5____2__IT_1","40.4367668369739","26000125"
"4__5____2__IT_1","40.4367741287429","26000126"
"4__5____2__IT_1","40.4367816000278","26000127"
"4__5____2__IT_1","40.4367890710761","26000128"
"4__5____2__IT_1","40.4367963628392","26000129"
"4__5____2__IT_1","40.4368038347648","26000130"
"4__5____2__IT_1","40.4368112150553","26000131"
"4__5____2__IT_1","40.4368186869835","26000132"
"4__5____2__IT_1","40.4368260688241","26000133"
"4__5____2__IT_1","40.4368334518113","26000134"
"4__5____2__IT_1","40.4368409228261","26000135"
"4__5____2__IT_1","40.4368483046607","26000136"
"4__5____2__IT_1","40.4368556858403","26000137"
"4__5____2__IT_1","40.4368706287829","26000138"
"4__5____2__IT_1","40.436877920524","26000139"
"4__5____2__IT_1","40.4368853908738","26000140"
"4__5____2__IT_1","40.4368927726965","26000141"
"4__5____2__IT_1","40.4369002437019","26000142"
"4__5____2__IT_1","40.4369076248676","26000143"
"4__5____2__IT_1","40.4369150066777","26000144"
"4__5____2__IT_1","40.4369224803797","26000145"
"4__5____2__IT_1","40.4369298615591","26000146"
"4__5____2__IT_1","40.4369372424624","26000147"
"4__5____2__IT_1","40.4369447143567","26000148"
"4__5____2__IT_1","40.4369520952626","26000149"
"4__5____2__IT_1","40.4369595665","26000150"
"4__5____2__IT_1","40.4369670383818","26000151"
"4__5____2__IT_1","40.4369743291961","26000152"
"4__5____2__IT_1","40.4369818004276","26000153"
"4__5____2__IT_1","40.4369892714091","26000154"
"4__5____2__IT_1","40.4369965631313","26000155"
"4__5____2__IT_1","40.4370040361586","26000156"
"4__5____2__IT_1","40.437011508035","26000157"
"4__5____2__IT_1","40.4370187997316","26000158"
"4__5____2__IT_1","40.4370262707032","26000159"
"4__5____2__IT_1","40.4370336518352","26000160"
"4__5____2__IT_1","40.4370411237036","26000161"
"4__5____2__IT_1","40.437048504577","26000162"
"4__5____2__IT_1","40.4370558857032","26000163"
"4__5____2__IT_1","40.4370708285382","26000164"
"4__5____2__IT_1","40.4370781202255","26000165"
"4__5____2__IT_1","40.4370855905284","26000166"
"4__5____2__IT_1","40.4370930650789","26000167"
"4__5____2__IT_1","40.4371003558594","26000168"
"4__5____2__IT_1","40.4371078270572","26000169"
"4__5____2__IT_1","40.4371152088201","26000170"
"4__5____2__IT_1","40.4371226797592","26000171"
"4__5____2__IT_1","40.4371300608656","26000172"
"4__5____2__IT_1","40.437137442642","26000173"
"4__5____2__IT_1","40.4371449135752","26000174"
"4__5____2__IT_1","40.4371522953281","26000175"
"4__5____2__IT_1","40.4371596755257","26000176"
"4__5____2__IT_1","40.4371671473602","26000177"
"4__5____2__IT_1","40.4371745291006","26000178"
"4__5____2__IT_1","40.4371819119948","26000179"
"4__5____2__IT_1","40.4371893829225","26000180"
"4__5____2__IT_1","40.4371967646635","26000181"
"4__5____2__IT_1","40.437204236501","26000182"
"4__5____2__IT_1","40.4372117087209","26000183"
"4__5____2__IT_1","40.4372264747915","26000184"
"4__5____2__IT_1","40.4372339470247","26000185"
"4__5____2__IT_1","40.4372413300516","26000186"
"4__5____2__IT_1","40.4372487124307","26000187"
"4__5____2__IT_1","40.4372561839924","26000188"
"4__5____2__IT_1","40.4372635694671","26000189"
"4__5____2__IT_1","40.4372710425909","26000190"
"4__5____2__IT_1","40.4372784249553","26000191"
"4__5____2__IT_1","40.4372858965089","26000192"
"4__5____2__IT_1","40.4372932801736","26000193"
"4__5____2__IT_1","40.4373006616506","26000194"
"4__5____2__IT_1","40.4373081340989","26000195"
"4__5____2__IT_1","40.4373156963756","26000196"
"4__5____2__IT_1","40.4373230787342","26000197"
"4__5____2__IT_1","40.4373305518221","26000198"
"4__5____2__IT_1","40.4373379366435","26000199"
"4__5____2__IT_1","40.4373454081808","26000200"
"4__5____2__IT_1","40.4373528812625","26000201"
"4__5____2__IT_1","40.4373678252408","26000202"
"4__5____2__IT_1","40.4373752974155","26000203"
"4__5____2__IT_1","40.4373827698434","26000204"
"4__5____2__IT_1","40.4373902429149","26000205"
"4__5____2__IT_1","40.4374051886745","26000206"
"4__5____2__IT_1","40.4374126617398","26000207"
"4__5____2__IT_1","40.4374201326049","26000208"
"4__5____2__IT_1","40.4374276950997","26000209"
"4__5____2__IT_1","40.4374426403411","26000210"
"4__5____2__IT_1","40.4374502039798","26000211"
"4__5____2__IT_1","40.4374576761384","26000212"
"4__5____2__IT_1","40.4375408668482","26000213"
"4__5____2__IT_1","40.4376007604576","26000214"
"4__5____2__IT_1","40.4376653502904","26000215"
"4__5____2__IT_1","40.4377045542967","26000216"
"4__5____2__IT_1","40.4377470140819","26000217"
"4__5____2__IT_1","40.4377807396107","26000218"
"4__5____2__IT_1","40.4378119495348","26000219"
"4__5____2__IT_1","40.4378169115528","26000220"
"4__5____2__IT_1","40.4378217855212","26000221"
"4__5____2__IT_1","40.437826567369","26000222"
"4__5____2__IT_1","40.4378359508595","26000223"
"4__5____2__IT_1","40.4378407353823","26000224"
"4__5____2__IT_1","40.4378455178636","26000225"
"4__5____2__IT_1","40.4378503910656","26000226"
"4__5____2__IT_1","40.4378551744423","26000227"
"4__5____2__IT_1","40.4378600494404","26000228"
"4__5____2__IT_1","40.4378648319107","26000229"
"4__5____2__IT_1","40.4378696150095","26000230"
"4__5____2__IT_1","40.437874490269","26000231"
"4__5____2__IT_1","40.4378792733622","26000232"
"4__5____2__IT_1","40.4378841459136","26000233"
"4__5____2__IT_1","40.4378844310219","26000234"
"4__5____2__IT_1","40.4378889290012","26000235"
"4__5____2__IT_1","40.4378938042432","26000236"
"4__5____2__IT_1","40.4378985873318","26000237"
"4__5____2__IT_1","40.4379517459131","26000238"
"4__5____2__IT_1","40.4380993423396","26000239"
"4__5____2__IT_1","40.4380993423396","27000001"
"4__5____2__IT_1","40.4382365702519","27000002"
"4__5____2__IT_1","40.4382412607187","27000003"
"4__5____2__IT_1","40.4382460410106","27000004"
"4__5____2__IT_1","40.4382507312336","27000005"
"4__5____2__IT_1","40.4382555142227","27000006"
"4__5____2__IT_1","40.438260204421","27000007"
"4__5____2__IT_1","40.4382649847218","27000008"
"4__5____2__IT_1","40.4382696758157","27000009"
"4__5____2__IT_1","40.4382744560917","27000010"
"4__5____2__IT_1","40.4382791490014","27000011"
"4__5____2__IT_1","40.4382839292721","27000012"
"4__5____2__IT_1","40.4382886194546","27000013"
"4__5____2__IT_1","40.43829339972","27000014"
"4__5____2__IT_1","40.4382980908175","27000015"
"4__5____2__IT_1","40.4383028728794","27000016"
"4__5____2__IT_1","40.4383075639586","27000017"
"4__5____2__IT_1","40.4383123442264","27000018"
"4__5____2__IT_1","40.4383170343995","27000019"
"4__5____2__IT_1","40.4383218173517","27000020"
"4__5____2__IT_1","40.4383265075325","27000021"
"4__5____2__IT_1","40.4383312886776","27000022"
"4__5____2__IT_1","40.4383359788337","27000023"
"4__5____2__IT_1","40.4383407590921","27000024"
"4__5____2__IT_1","40.4383501420936","27000025"
"4__5____2__IT_1","40.4383549223441","27000026"
"4__5____2__IT_1","40.4383596133878","27000027"
"4__5____2__IT_1","40.4383643963162","27000028"
"4__5____2__IT_1","40.4383690864537","27000029"
"4__5____2__IT_1","40.4383738666937","27000030"
"4__5____2__IT_1","40.438378556826","27000031"
"4__5____2__IT_1","40.4383833379486","27000032"
"4__5____2__IT_1","40.4383882139476","27000033"
"4__5____2__IT_1","40.4383931782342","27000034"
"4__5____2__IT_1","40.4383980517705","27000035"
"4__5____2__IT_1","40.438402927761","27000036"
"4__5____2__IT_1","40.438407892039","27000037"
"4__5____2__IT_1","40.4384127655669","27000038"
"4__5____2__IT_1","40.4384225166335","27000039"
"4__5____2__IT_1","40.4384274808806","27000040"
"4__5____2__IT_1","40.4384323562118","27000041"
"4__5____2__IT_1","40.43844210454","27000042"
"4__5____2__IT_1","40.4384470714978","27000043"
"4__5____2__IT_1","40.4384564491097","27000044"
"4__5____2__IT_1","40.4384611394481","27000045"
"4__5____2__IT_1","40.4384705197277","27000046"
"4__5____2__IT_1","40.4384752091575","27000047"
"4__5____2__IT_1","40.4384845876393","27000048"
"4__5____2__IT_1","40.4384892770613","27000049"
"4__5____2__IT_1","40.43849865731","27000050"
"4__5____2__IT_1","40.4385033476445","27000051"
"4__5____2__IT_1","40.4385080364143","27000052"
"4__5____2__IT_1","40.4385127258234","27000053"
"4__5____2__IT_1","40.4385221069471","27000054"
"4__5____2__IT_1","40.4385267963678","27000055"
"4__5____2__IT_1","40.4385361747735","27000056"
"4__5____2__IT_1","40.4385408641734","27000057"
"4__5____2__IT_1","40.4385502443783","27000058"
"4__5____2__IT_1","40.4385549346714","27000059"
"4__5____2__IT_1","40.4385596234064","27000060"
"4__5____2__IT_1","40.4385643127869","27000061"
"4__5____2__IT_1","40.4385736929725","27000062"
"4__5____2__IT_1","40.438578383246","27000063"
"4__5____2__IT_1","40.4385877606941","27000064"
"4__5____2__IT_1","40.4385924527811","27000065"
"4__5____2__IT_1","40.4386018311146","27000066"
"4__5____2__IT_1","40.4386065204783","27000067"
"4__5____2__IT_1","40.4386112100858","27000068"
"4__5____2__IT_1","40.4386158994572","27000069"
"4__5____2__IT_1","40.4386252795666","27000070"
"4__5____2__IT_1","40.4386299698181","27000071"
"4__5____2__IT_1","40.4386393472225","27000072"
"4__5____2__IT_1","40.4386440392615","27000073"
"4__5____2__IT_1","40.438648727954","27000074"
"4__5____2__IT_1","40.4386581075341","27000075"
"4__5____2__IT_1","40.4386628863044","27000076"
"4__5____2__IT_1","40.4386676684161","27000077"
"4__5____2__IT_1","40.4386724484702","27000078"
"4__5____2__IT_1","40.4386772278935","27000079"
"4__5____2__IT_1","40.4386820088432","27000080"
"4__5____2__IT_1","40.438686700612","27000081"
"4__5____2__IT_1","40.4386914802612","27000082"
"4__5____2__IT_1","40.438696259674","27000083"
"4__5____2__IT_1","40.4387010397124","27000084"
"4__5____2__IT_1","40.4387058218095","27000085"
"4__5____2__IT_1","40.4387106025031","27000086"
"4__5____2__IT_1","40.4387152918069","27000087"
"4__5____2__IT_1","40.4387200705397","27000088"
"4__5____2__IT_1","40.4387248532675","27000089"
"4__5____2__IT_1","40.4387344120409","27000090"
"4__5____2__IT_1","40.4387391936066","27000091"
"4__5____2__IT_1","40.4387438829076","27000092"
"4__5____2__IT_1","40.4387486643273","27000093"
"4__5____2__IT_1","40.4387534443368","27000094"
"4__5____2__IT_1","40.4387582237027","27000095"
"4__5____2__IT_1","40.4387630037198","27000096"
"4__5____2__IT_1","40.4387676963447","27000097"
"4__5____2__IT_1","40.438772475049","27000098"
"4__5____2__IT_1","40.4387772543979","27000099"
"4__5____2__IT_1","40.4387868171046","27000100"
"4__5____2__IT_1","40.4387915072674","27000101"
"4__5____2__IT_1","40.4388058479971","27000102"
"4__5____2__IT_1","40.4388106286222","27000103"
"4__5____2__IT_1","40.438815317884","27000104"
"4__5____2__IT_1","40.4388200965688","27000105"
"4__5____2__IT_1","40.4388248792414","27000106"
"4__5____2__IT_1","40.4388296585616","27000107"
"4__5____2__IT_1","40.4388344400937","27000108"
"4__5____2__IT_1","40.4388390360085","27000109"
"4__5____2__IT_1","40.4388437226535","27000110"
"4__5____2__IT_1","40.4388483207584","27000111"
"4__5____2__IT_1","40.4388530101011","27000112"
"4__5____2__IT_1","40.4388576066531","27000113"
"4__5____2__IT_1","40.4388622948361","27000114"
"4__5____2__IT_1","40.4388668913831","27000115"
"4__5____2__IT_1","40.4388715780133","27000116"
"4__5____2__IT_1","40.4388761767437","27000117"
"4__5____2__IT_1","40.4388807753454","27000118"
"4__5____2__IT_1","40.4388854619682","27000119"
"4__5____2__IT_1","40.4388900600442","27000120"
"4__5____2__IT_1","40.4388947466621","27000121"
"4__5____2__IT_1","40.4388993453864","27000122"
"4__5____2__IT_1","40.4389039412668","27000123"
"4__5____2__IT_1","40.438908628524","27000124"
"4__5____2__IT_1","40.4389132292965","27000125"
"4__5____2__IT_1","40.4389224232346","27000126"
"4__5____2__IT_1","40.4389271098351","27000127"
"4__5____2__IT_1","40.438931707641","27000128"
"4__5____2__IT_1","40.4389363050518","27000129"
"4__5____2__IT_1","40.4389409021995","27000130"
"4__5____2__IT_1","40.4389455007668","27000131"
"4__5____2__IT_1","40.438950188896","27000132"
"4__5____2__IT_1","40.4389593840877","27000133"
"4__5____2__IT_1","40.4389639805828","27000134"
"4__5____2__IT_1","40.4389685786228","27000135"
"4__5____2__IT_1","40.4389731751129","27000136"
"4__5____2__IT_1","40.4389777731609","27000137"
"4__5____2__IT_1","40.4389823723486","27000138"
"4__5____2__IT_1","40.4389869694778","27000139"
"4__5____2__IT_1","40.4389915668589","27000140"
"4__5____2__IT_1","40.4389961639831","27000141"
"4__5____2__IT_1","40.4390007613593","27000142"
"4__5____2__IT_1","40.4390053584785","27000143"
"4__5____2__IT_1","40.4390099558497","27000144"
"4__5____2__IT_1","40.4390145529639","27000145"
"4__5____2__IT_1","40.4390191521318","27000146"
"4__5____2__IT_1","40.4390283472423","27000147"
"4__5____2__IT_1","40.4390328545154","27000148"
"4__5____2__IT_1","40.4390374516172","27000149"
"4__5____2__IT_1","40.439042048971","27000150"
"4__5____2__IT_1","40.4390512440629","27000151"
"4__5____2__IT_1","40.4390557513237","27000152"
"4__5____2__IT_1","40.4390603511156","27000153"
"4__5____2__IT_1","40.4390649475561","27000154"
"4__5____2__IT_1","40.4390694554557","27000155"
"4__5____2__IT_1","40.439074052531","27000156"
"4__5____2__IT_1","40.439078649865","27000157"
"4__5____2__IT_1","40.4390831568562","27000158"
"4__5____2__IT_1","40.4390877548314","27000159"
"4__5____2__IT_1","40.4390923512571","27000160"
"4__5____2__IT_1","40.4390968591416","27000161"
"4__5____2__IT_1","40.4391014589239","27000162"
"4__5____2__IT_1","40.4391059661574","27000163"
"4__5____2__IT_1","40.4391151611795","27000164"
"4__5____2__IT_1","40.4391196675046","27000165"
"4__5____2__IT_1","40.4391242654599","27000166"
"4__5____2__IT_1","40.4391288631513","27000167"
"4__5____2__IT_1","40.4391332802842","27000168"
"4__5____2__IT_1","40.4391378775859","27000169"
"4__5____2__IT_1","40.4391423845447","27000170"
"4__5____2__IT_1","40.4391469824874","27000171"
"4__5____2__IT_1","40.4391514921437","27000172"
"4__5____2__IT_1","40.4391559993499","27000173"
"4__5____2__IT_1","40.4391605963843","27000174"
"4__5____2__IT_1","40.4391651042314","27000175"
"4__5____2__IT_1","40.4391697012543","27000176"
"4__5____2__IT_1","40.4391742078112","27000177"
"4__5____2__IT_1","40.4391787156443","27000178"
"4__5____2__IT_1","40.4391877291237","27000179"
"4__5____2__IT_1","40.4391967413081","27000180"
"4__5____2__IT_1","40.4392013385753","27000181"
"4__5____2__IT_1","40.4392058454991","27000182"
"4__5____2__IT_1","40.4392103553782","27000183"
"4__5____2__IT_1","40.4392193675318","27000184"
"4__5____2__IT_1","40.4392239647866","27000185"
"4__5____2__IT_1","40.439228471698","27000186"
"4__5____2__IT_1","40.439237483832","27000187"
"4__5____2__IT_1","40.439242081077","27000188"
"4__5____2__IT_1","40.4392465888794","27000189"
"4__5____2__IT_1","40.4392510951329","27000190"
"4__5____2__IT_1","40.4392556016392","27000191"
"4__5____2__IT_1","40.439260197328","27000192"
"4__5____2__IT_1","40.4392647051205","27000193"
"4__5____2__IT_1","40.4392692134212","27000194"
"4__5____2__IT_1","40.4392738106489","27000195"
"4__5____2__IT_1","40.4392783162423","27000196"
"4__5____2__IT_1","40.4392828233794","27000197"
"4__5____2__IT_1","40.4392874205997","27000198"
"4__5____2__IT_1","40.4392919268311","27000199"
"4__5____2__IT_1","40.4392964333155","27000200"
"4__5____2__IT_1","40.4393010296276","27000201"
"4__5____2__IT_1","40.4393055373977","27000202"
"4__5____2__IT_1","40.4393100438747","27000203"
"4__5____2__IT_1","40.4393146395406","27000204"
"4__5____2__IT_1","40.4393191472968","27000205"
"4__5____2__IT_1","40.4393236555747","27000206"
"4__5____2__IT_1","40.4393282521276","27000207"
"4__5____2__IT_1","40.4393327583368","27000208"
"4__5____2__IT_1","40.4393373555301","27000209"
"4__5____2__IT_1","40.4393418617343","27000210"
"4__5____2__IT_1","40.4393464582775","27000211"
"4__5____2__IT_1","40.4393509660228","27000212"
"4__5____2__IT_1","40.4393554715745","27000213"
"4__5____2__IT_1","40.4393600681103","27000214"
"4__5____2__IT_1","40.4393645743023","27000215"
"4__5____2__IT_1","40.4393691714783","27000216"
"4__5____2__IT_1","40.4393736797099","27000217"
"4__5____2__IT_1","40.439378276881","27000218"
"4__5____2__IT_1","40.4393827830631","27000219"
"4__5____2__IT_1","40.4393873802292","27000220"
"4__5____2__IT_1","40.4393918857614","27000221"
"4__5____2__IT_1","40.4393964829226","27000222"
"4__5____2__IT_1","40.4394009899957","27000223"
"4__5____2__IT_1","40.4394055856062","27000224"
"4__5____2__IT_1","40.4394100926744","27000225"
"4__5____2__IT_1","40.43941468828","27000226"
"4__5____2__IT_1","40.4394192872307","27000227"
"4__5____2__IT_1","40.4394237942915","27000228"
"4__5____2__IT_1","40.4394283905346","27000229"
"4__5____2__IT_1","40.4394328969456","27000230"
"4__5____2__IT_1","40.4394420903205","27000231"
"4__5____2__IT_1","40.4394465967242","27000232"
"4__5____2__IT_1","40.439451192955","27000233"
"4__5____2__IT_1","40.4394556999985","27000234"
"4__5____2__IT_1","40.4394602949414","27000235"
"4__5____2__IT_1","40.4394648945057","27000236"
"4__5____2__IT_1","40.4394694009037","27000237"
"4__5____2__IT_1","40.4394785942391","27000238"
"4__5____2__IT_1","40.4394831006233","27000239"
"4__5____2__IT_1","40.4394922939439","27000240"
"4__5____2__IT_1","40.4394967994199","27000241"
"4__5____2__IT_1","40.4395059914367","27000242"
"4__5____2__IT_1","40.4395105909827","27000243"
"4__5____2__IT_1","40.4395150979942","27000244"
"4__5____2__IT_1","40.4395196938","27000245"
"4__5____2__IT_1","40.4395242906359","27000246"
"4__5____2__IT_1","40.4395288877258","27000247"
"4__5____2__IT_1","40.4395334845568","27000248"
"4__5____2__IT_1","40.4395381721154","27000249"
"4__5____2__IT_1","40.4395427698422","27000250"
"4__5____2__IT_1","40.4395521463541","27000251"
"4__5____2__IT_1","40.439556834547","27000252"
"4__5____2__IT_1","40.4395614322638","27000253"
"4__5____2__IT_1","40.4395661191564","27000254"
"4__5____2__IT_1","40.4395708094192","27000255"
"4__5____2__IT_1","40.4395754077664","27000256"
"4__5____2__IT_1","40.4395800940136","27000257"
"4__5____2__IT_1","40.4395894699786","27000258"
"4__5____2__IT_1","40.4395940674148","27000259"
"4__5____2__IT_1","40.4395987563547","27000260"
"4__5____2__IT_1","40.4396034438779","27000261"
"4__5____2__IT_1","40.4396081316553","27000262"
"4__5____2__IT_1","40.4396128198112","27000263"
