"interaction","gene","title","cosmid"
"","http://bio2rdf.org/wormbase:WBGene00016977","WBGene00016977 (akap-1)","C56G2.1"
"","http://bio2rdf.org/wormbase:WBGene00016981","WBGene00016981 (rpn-13)","C56G2.7"
"","http://bio2rdf.org/wormbase:WBGene00016984","WBGene00016984 (npr-8)","C56G3.1"
"","http://bio2rdf.org/wormbase:WBGene00016989","WBGene00016989 (mrpl-48)","CD4.3"
"","http://bio2rdf.org/wormbase:WBGene00016990","WBGene00016990 (vps-37)","CD4.4"
"","http://bio2rdf.org/wormbase:WBGene00016992","WBGene00016992 (zhit-1)","CD4.7"
"","http://bio2rdf.org/wormbase:WBGene00016995","WBGene00016995 (acly-1)","D1005.1"
"","http://bio2rdf.org/wormbase:WBGene00016997","WBGene00016997 (cebp-1)","D1005.3"
"","http://bio2rdf.org/wormbase:WBGene00017004","WBGene00017004 (nrd-1)","D1007.7"
"","http://bio2rdf.org/wormbase:WBGene00017011","WBGene00017011 (eaf-1)","D1007.16"
"","http://bio2rdf.org/wormbase:WBGene00017012","WBGene00017012 (acs-22)","D1009.1"
"","http://bio2rdf.org/wormbase:WBGene00017013","WBGene00017013 (ensh-1)","D1009.3"
"","http://bio2rdf.org/wormbase:WBGene00017014","WBGene00017014 (dylt-2)","D1009.5"
"","http://bio2rdf.org/wormbase:WBGene00017016","WBGene00017016 (snap-1)","D1014.3"
"","http://bio2rdf.org/wormbase:WBGene00017026","WBGene00017026 (ipla-4)","D1037.5"
"","http://bio2rdf.org/wormbase:WBGene00017028","WBGene00017028 (dex-1)","D1044.2"
"","http://bio2rdf.org/wormbase:WBGene00017033","WBGene00017033 (nekl-4)","D1044.8"
"","http://bio2rdf.org/wormbase:WBGene00017034","WBGene00017034 (otpl-2)","D1065.1"
"","http://bio2rdf.org/wormbase:WBGene00017038","WBGene00017038 (dmsr-4)","D1069.4"
"","http://bio2rdf.org/wormbase:WBGene00017039","WBGene00017039 (trk-1)","D1073.1"
"","http://bio2rdf.org/wormbase:WBGene00017044","WBGene00017044 (mrpl-18)","D2007.4"
"","http://bio2rdf.org/wormbase:WBGene00017045","WBGene00017045 (atg-13)","D2007.5"
"","http://bio2rdf.org/wormbase:WBGene00017046","WBGene00017046 (utx-1)","D2021.1"
"","http://bio2rdf.org/wormbase:WBGene00017051","WBGene00017051 (afmd-1)","D2024.2"
"","http://bio2rdf.org/wormbase:WBGene00017054","WBGene00017054 (gstk-2)","D2024.7"
"","http://bio2rdf.org/wormbase:WBGene00017058","WBGene00017058 (msrp-6)","D2062.6"
"","http://bio2rdf.org/wormbase:WBGene00017059","WBGene00017059 (msrp-5)","D2062.7"
"","http://bio2rdf.org/wormbase:WBGene00017061","WBGene00017061 (oac-12)","D2063.2"
"","http://bio2rdf.org/wormbase:WBGene00017062","WBGene00017062 (glrx-3)","D2063.3"
"","http://bio2rdf.org/wormbase:WBGene00017063","WBGene00017063 (mctp-1)","D2092.1"
"","http://bio2rdf.org/wormbase:WBGene00017064","WBGene00017064 (ppfr-2)","D2092.2"
"","http://bio2rdf.org/wormbase:WBGene00017066","WBGene00017066 (maco-1)","D2092.5"
"","http://bio2rdf.org/wormbase:WBGene00017069","WBGene00017069 (timm-17B.2)","D2096.1"
"","http://bio2rdf.org/wormbase:WBGene00017070","WBGene00017070 (praf-3)","D2096.2"
"","http://bio2rdf.org/wormbase:WBGene00017071","WBGene00017071 (aagr-1)","D2096.3"
"","http://bio2rdf.org/wormbase:WBGene00017075","WBGene00017075 (nap-1)","D2096.8"
"","http://bio2rdf.org/wormbase:WBGene00017080","WBGene00017080 (lec-12)","DC2.3"
"","http://bio2rdf.org/wormbase:WBGene00017083","WBGene00017083 (kin-33)","DC2.7"
"","http://bio2rdf.org/wormbase:WBGene00017088","WBGene00017088 (akir-1)","E01A2.6"
"","http://bio2rdf.org/wormbase:WBGene00017089","WBGene00017089 (poml-2)","E01A2.7"
"","http://bio2rdf.org/wormbase:WBGene00017091","WBGene00017091 (ttr-40)","E02C12.4"
"","http://bio2rdf.org/wormbase:WBGene00017103","WBGene00017103 (klo-2)","E02H9.5"
"","http://bio2rdf.org/wormbase:WBGene00017107","WBGene00017107 (srt-12)","E03D2.4"
"","http://bio2rdf.org/wormbase:WBGene00017108","WBGene00017108 (cyp-43A1)","E03E2.1"
"","http://bio2rdf.org/wormbase:WBGene00017109","WBGene00017109 (clec-177)","E03H12.2"
"","http://bio2rdf.org/wormbase:WBGene00017110","WBGene00017110 (clec-176)","E03H12.3"
"","http://bio2rdf.org/wormbase:WBGene00017113","WBGene00017113 (srz-24)","E03H12.6"
"","http://bio2rdf.org/wormbase:WBGene00017116","WBGene00017116 (fbxb-78)","E04A4.1"
"","http://bio2rdf.org/wormbase:WBGene00017117","WBGene00017117 (fbxb-80)","E04A4.2"
"","http://bio2rdf.org/wormbase:WBGene00017119","WBGene00017119 (timm-17B.1)","E04A4.5"
"","http://bio2rdf.org/wormbase:WBGene00017120","WBGene00017120 (tctn-1)","E04A4.6"
"","http://bio2rdf.org/wormbase:WBGene00017121","WBGene00017121 (cyc-2.1)","E04A4.7"
"","http://bio2rdf.org/wormbase:WBGene00017122","WBGene00017122 (pcrg-1)","E04F6.2"
"","http://bio2rdf.org/wormbase:WBGene00017123","WBGene00017123 (maoc-1)","E04F6.3"
"","http://bio2rdf.org/wormbase:WBGene00017125","WBGene00017125 (acdh-12)","E04F6.5"
"","http://bio2rdf.org/wormbase:WBGene00017132","WBGene00017132 (tofu-6)","EEED8.1"
"","http://bio2rdf.org/wormbase:WBGene00017136","WBGene00017136 (ccpp-6)","EEED8.6"
"","http://bio2rdf.org/wormbase:WBGene00017137","WBGene00017137 (pink-1)","EEED8.9"
"","http://bio2rdf.org/wormbase:WBGene00017139","WBGene00017139 (clec-141)","EEED8.11"
"","http://bio2rdf.org/wormbase:WBGene00017144","WBGene00017144 (brap-2)","EEED8.16"
"","http://bio2rdf.org/wormbase:WBGene00017154","WBGene00017154 (ugt-57)","F01E11.1"
"","http://bio2rdf.org/wormbase:WBGene00017157","WBGene00017157 (tyra-2)","F01E11.5"
"","http://bio2rdf.org/wormbase:WBGene00017158","WBGene00017158 (hpo-10)","F01F1.1"
"","http://bio2rdf.org/wormbase:WBGene00017161","WBGene00017161 (rabn-5)","F01F1.4"
"","http://bio2rdf.org/wormbase:WBGene00017162","WBGene00017162 (ddx-23)","F01F1.7"
"","http://bio2rdf.org/wormbase:WBGene00017163","WBGene00017163 (dnpp-1)","F01F1.9"
"","http://bio2rdf.org/wormbase:WBGene00017164","WBGene00017164 (eng-1)","F01F1.10"
"","http://bio2rdf.org/wormbase:WBGene00017166","WBGene00017166 (aldo-2)","F01F1.12"
"","http://bio2rdf.org/wormbase:WBGene00017174","WBGene00017174 (tat-6)","F02C9.3"
"","http://bio2rdf.org/wormbase:WBGene00017175","WBGene00017175 (irld-3)","F02C9.4"
"","http://bio2rdf.org/wormbase:WBGene00017176","WBGene00017176 (nmur-3)","F02E8.2"
"","http://bio2rdf.org/wormbase:WBGene00017178","WBGene00017178 (atg-16.1)","F02E8.5"
"","http://bio2rdf.org/wormbase:WBGene00017179","WBGene00017179 (wht-4)","F02E11.1"
"","http://bio2rdf.org/wormbase:WBGene00017183","WBGene00017183 (scl-15)","F02E11.5"
"","http://bio2rdf.org/wormbase:WBGene00017184","WBGene00017184 (ncam-1)","F02G3.1"
"","http://bio2rdf.org/wormbase:WBGene00017195","WBGene00017195 (glo-4)","F07C3.4"
"","http://bio2rdf.org/wormbase:WBGene00017198","WBGene00017198 (nhr-36)","F07C3.10"
"","http://bio2rdf.org/wormbase:WBGene00017199","WBGene00017199 (clec-45)","F07C4.2"
"","http://bio2rdf.org/wormbase:WBGene00017201","WBGene00017201 (grsp-4)","F07C4.7"
"","http://bio2rdf.org/wormbase:WBGene00017202","WBGene00017202 (clec-46)","F07C4.9"
"","http://bio2rdf.org/wormbase:WBGene00017207","WBGene00017207 (fbxb-6)","F07E5.1"
"","http://bio2rdf.org/wormbase:WBGene00017208","WBGene00017208 (fbxb-35)","F07E5.2"
"","http://bio2rdf.org/wormbase:WBGene00017211","WBGene00017211 (fbxb-36)","F07E5.6"
"","http://bio2rdf.org/wormbase:WBGene00017218","WBGene00017218 (dct-5)","F07F6.5"
"","http://bio2rdf.org/wormbase:WBGene00017221","WBGene00017221 (dgn-3)","F07G6.1"
"","http://bio2rdf.org/wormbase:WBGene00017225","WBGene00017225 (fbxa-52)","F07G6.6"
"","http://bio2rdf.org/wormbase:WBGene00017226","WBGene00017226 (fbxa-53)","F07G6.7"
"","http://bio2rdf.org/wormbase:WBGene00017233","WBGene00017233 (lmd-4)","F07G11.9"
"","http://bio2rdf.org/wormbase:WBGene00017236","WBGene00017236 (nlp-60)","F08B4.4"
"","http://bio2rdf.org/wormbase:WBGene00017237","WBGene00017237 (pole-2)","F08B4.5"
"","http://bio2rdf.org/wormbase:WBGene00017240","WBGene00017240 (calu-2)","F08B6.3"
"","http://bio2rdf.org/wormbase:WBGene00017241","WBGene00017241 (pcyt-1)","F08C6.2"
"","http://bio2rdf.org/wormbase:WBGene00017244","WBGene00017244 (apy-1)","F08C6.6"
"","http://bio2rdf.org/wormbase:WBGene00017245","WBGene00017245 (srpa-72)","F08D12.1"
"","http://bio2rdf.org/wormbase:WBGene00017249","WBGene00017249 (fbxb-108)","F08D12.6"
"","http://bio2rdf.org/wormbase:WBGene00017251","WBGene00017251 (fbxb-105)","F08D12.8"
"","http://bio2rdf.org/wormbase:WBGene00017252","WBGene00017252 (sdz-10)","F08D12.9"
"","http://bio2rdf.org/wormbase:WBGene00017253","WBGene00017253 (sdz-9)","F08D12.10"
"","http://bio2rdf.org/wormbase:WBGene00017254","WBGene00017254 (fbxb-111)","F08D12.11"
"","http://bio2rdf.org/wormbase:WBGene00017261","WBGene00017261 (acl-6)","F08F3.2"
"","http://bio2rdf.org/wormbase:WBGene00017265","WBGene00017265 (snpc-1.3)","F08F3.9"
"","http://bio2rdf.org/wormbase:WBGene00017267","WBGene00017267 (numr-2)","F08F8.1"
"","http://bio2rdf.org/wormbase:WBGene00017268","WBGene00017268 (hmgr-1)","F08F8.2"
"","http://bio2rdf.org/wormbase:WBGene00017270","WBGene00017270 (numr-1)","F08F8.5"
"","http://bio2rdf.org/wormbase:WBGene00017273","WBGene00017273 (gos-28)","F08F8.8"
"","http://bio2rdf.org/wormbase:WBGene00017280","WBGene00017280 (usp-39)","F09D1.1"
"","http://bio2rdf.org/wormbase:WBGene00017282","WBGene00017282 (algn-2)","F09E5.2"
"","http://bio2rdf.org/wormbase:WBGene00017284","WBGene00017284 (sec-6)","F09E5.5"
"","http://bio2rdf.org/wormbase:WBGene00017293","WBGene00017293 (bmy-1)","F09E5.17"
"","http://bio2rdf.org/wormbase:WBGene00017298","WBGene00017298 (toca-1)","F09E10.8"
"","http://bio2rdf.org/wormbase:WBGene00017299","WBGene00017299 (molo-1)","F09F7.1"
"","http://bio2rdf.org/wormbase:WBGene00017300","WBGene00017300 (rpc-2)","F09F7.3"
"","http://bio2rdf.org/wormbase:WBGene00017301","WBGene00017301 (hach-1)","F09F7.4"
"","http://bio2rdf.org/wormbase:WBGene00017304","WBGene00017304 (nmad-1)","F09F7.7"
"","http://bio2rdf.org/wormbase:WBGene00017305","WBGene00017305 (nspb-12)","F09F7.8"
"","http://bio2rdf.org/wormbase:WBGene00017312","WBGene00017312 (pitr-5)","F09G2.3"
"","http://bio2rdf.org/wormbase:WBGene00017313","WBGene00017313 (cpsf-2)","F09G2.4"
"","http://bio2rdf.org/wormbase:WBGene00017314","WBGene00017314 (lgc-39)","F09G2.5"
"","http://bio2rdf.org/wormbase:WBGene00017315","WBGene00017315 (ugt-36)","F09G2.6"
"","http://bio2rdf.org/wormbase:WBGene00017317","WBGene00017317 (attf-2)","F09G2.9"
"","http://bio2rdf.org/wormbase:WBGene00017319","WBGene00017319 (mrps-9)","F09G8.3"
"","http://bio2rdf.org/wormbase:WBGene00017322","WBGene00017322 (clec-160)","F09G8.8"
"","http://bio2rdf.org/wormbase:WBGene00017323","WBGene00017323 (mps-4)","F09G8.9"
"","http://bio2rdf.org/wormbase:WBGene00017326","WBGene00017326 (dmd-5)","F10C1.5"
"","http://bio2rdf.org/wormbase:WBGene00017328","WBGene00017328 (nemp-1)","F10C5.2"
"","http://bio2rdf.org/wormbase:WBGene00017329","WBGene00017329 (ugt-39)","F10D2.2"
"","http://bio2rdf.org/wormbase:WBGene00017330","WBGene00017330 (sre-10)","F10D2.3"
"","http://bio2rdf.org/wormbase:WBGene00017331","WBGene00017331 (ugt-40)","F10D2.5"
"","http://bio2rdf.org/wormbase:WBGene00017332","WBGene00017332 (ugt-37)","F10D2.6"
"","http://bio2rdf.org/wormbase:WBGene00017333","WBGene00017333 (ugt-38)","F10D2.7"
"","http://bio2rdf.org/wormbase:WBGene00017336","WBGene00017336 (ugt-41)","F10D2.11"
"","http://bio2rdf.org/wormbase:WBGene00017349","WBGene00017349 (farl-11)","F10E7.8"
"","http://bio2rdf.org/wormbase:WBGene00017351","WBGene00017351 (cutl-5)","F10E7.10"
"","http://bio2rdf.org/wormbase:WBGene00017364","WBGene00017364 (clec-7)","F10G2.3"
"","http://bio2rdf.org/wormbase:WBGene00017367","WBGene00017367 (nhr-263)","F10G2.9"
"","http://bio2rdf.org/wormbase:WBGene00017371","WBGene00017371 (sre-39)","F10G7.7"
"","http://bio2rdf.org/wormbase:WBGene00017374","WBGene00017374 (ttr-41)","F10G7.11"
"","http://bio2rdf.org/wormbase:WBGene00017375","WBGene00017375 (pbo-6)","F11C7.1"
"","http://bio2rdf.org/wormbase:WBGene00017381","WBGene00017381 (ddr-2)","F11D5.3"
"","http://bio2rdf.org/wormbase:WBGene00017386","WBGene00017386 (nspd-5)","F11G11.8"
"","http://bio2rdf.org/wormbase:WBGene00017387","WBGene00017387 (mpst-4)","F11G11.9"
"","http://bio2rdf.org/wormbase:WBGene00017389","WBGene00017389 (lgc-38)","F11H8.2"
"","http://bio2rdf.org/wormbase:WBGene00017392","WBGene00017392 (basl-2)","F12A10.3"
"","http://bio2rdf.org/wormbase:WBGene00017393","WBGene00017393 (nep-5)","F12A10.4"
"","http://bio2rdf.org/wormbase:WBGene00017394","WBGene00017394 (cal-8)","F12A10.5"
"","http://bio2rdf.org/wormbase:WBGene00017398","WBGene00017398 (slc-17.6)","F12B6.2"
"","http://bio2rdf.org/wormbase:WBGene00017399","WBGene00017399 (lgc-51)","F12B6.3"
"","http://bio2rdf.org/wormbase:WBGene00017400","WBGene00017400 (stg-2)","F12D9.1"
"","http://bio2rdf.org/wormbase:WBGene00017405","WBGene00017405 (bath-31)","F12E12.4"
"","http://bio2rdf.org/wormbase:WBGene00017406","WBGene00017406 (sdz-12)","F12E12.5"
"","http://bio2rdf.org/wormbase:WBGene00017408","WBGene00017408 (sdz-11)","F12E12.7"
"","http://bio2rdf.org/wormbase:WBGene00017421","WBGene00017421 (cutl-29)","F13B9.6"
"","http://bio2rdf.org/wormbase:WBGene00017427","WBGene00017427 (acp-5)","F13D11.1"
"","http://bio2rdf.org/wormbase:WBGene00017430","WBGene00017430 (bcl-11)","F13H6.1"
"","http://bio2rdf.org/wormbase:WBGene00017437","WBGene00017437 (nmgp-1)","F13H8.4"
"","http://bio2rdf.org/wormbase:WBGene00017440","WBGene00017440 (upb-1)","F13H8.7"
"","http://bio2rdf.org/wormbase:WBGene00017445","WBGene00017445 (sid-5)","F14B8.2"
"","http://bio2rdf.org/wormbase:WBGene00017449","WBGene00017449 (otpl-3)","F14B8.7"
"","http://bio2rdf.org/wormbase:WBGene00017450","WBGene00017450 (bath-27)","F14D2.1"
"","http://bio2rdf.org/wormbase:WBGene00017451","WBGene00017451 (lido-14)","F14D2.2"
"","http://bio2rdf.org/wormbase:WBGene00017452","WBGene00017452 (bath-29)","F14D2.4"
"","http://bio2rdf.org/wormbase:WBGene00017454","WBGene00017454 (irld-5)","F14D2.6"
"","http://bio2rdf.org/wormbase:WBGene00017460","WBGene00017460 (bath-30)","F14D2.12"
"","http://bio2rdf.org/wormbase:WBGene00017461","WBGene00017461 (bath-28)","F14D2.13"
"","http://bio2rdf.org/wormbase:WBGene00017464","WBGene00017464 (sulp-2)","F14D12.5"
"","http://bio2rdf.org/wormbase:WBGene00017472","WBGene00017472 (cst-1)","F14H12.4"
"","http://bio2rdf.org/wormbase:WBGene00017480","WBGene00017480 (nstp-2)","F15B10.1"
"","http://bio2rdf.org/wormbase:WBGene00017482","WBGene00017482 (set-9)","F15E6.1"
"","http://bio2rdf.org/wormbase:WBGene00017483","WBGene00017483 (lgc-22)","F15E6.2"
"","http://bio2rdf.org/wormbase:WBGene00017488","WBGene00017488 (dct-7)","F15E6.8"
"","http://bio2rdf.org/wormbase:WBGene00017490","WBGene00017490 (pud-2.1)","F15E11.1"
"","http://bio2rdf.org/wormbase:WBGene00017491","WBGene00017491 (irld-28)","F15E11.2"
"","http://bio2rdf.org/wormbase:WBGene00017492","WBGene00017492 (irld-29)","F15E11.3"
"","http://bio2rdf.org/wormbase:WBGene00017493","WBGene00017493 (irld-30)","F15E11.4"
"","http://bio2rdf.org/wormbase:WBGene00017494","WBGene00017494 (irld-31)","F15E11.5"
"","http://bio2rdf.org/wormbase:WBGene00017496","WBGene00017496 (srbc-15)","F15E11.10"
"","http://bio2rdf.org/wormbase:WBGene00017497","WBGene00017497 (irld-32)","F15E11.11"
"","http://bio2rdf.org/wormbase:WBGene00017498","WBGene00017498 (pud-4)","F15E11.12"
"","http://bio2rdf.org/wormbase:WBGene00017499","WBGene00017499 (pud-1.1)","F15E11.13"
"","http://bio2rdf.org/wormbase:WBGene00017500","WBGene00017500 (pud-2.2)","F15E11.14"
"","http://bio2rdf.org/wormbase:WBGene00017501","WBGene00017501 (pud-3)","F15E11.15"
"","http://bio2rdf.org/wormbase:WBGene00017503","WBGene00017503 (nhr-177)","F16B4.1"
"","http://bio2rdf.org/wormbase:WBGene00017510","WBGene00017510 (nhr-178)","F16B4.9"
"","http://bio2rdf.org/wormbase:WBGene00017511","WBGene00017511 (srbc-41)","F16B4.10"
"","http://bio2rdf.org/wormbase:WBGene00017512","WBGene00017512 (nhr-179)","F16B4.11"
"","http://bio2rdf.org/wormbase:WBGene00017519","WBGene00017519 (hpo-25)","F16G10.4"
"","http://bio2rdf.org/wormbase:WBGene00017532","WBGene00017532 (ent-5)","F16H11.3"
"","http://bio2rdf.org/wormbase:WBGene00017533","WBGene00017533 (fbxa-178)","F17A9.1"
"","http://bio2rdf.org/wormbase:WBGene00017535","WBGene00017535 (atf-8)","F17A9.3"
"","http://bio2rdf.org/wormbase:WBGene00017538","WBGene00017538 (ceh-49)","F17A9.6"
"","http://bio2rdf.org/wormbase:WBGene00017543","WBGene00017543 (lgc-5)","F17E9.7"
"","http://bio2rdf.org/wormbase:WBGene00017544","WBGene00017544 (lgc-6)","F17E9.8"
"","http://bio2rdf.org/wormbase:WBGene00017546","WBGene00017546 (rpa-1)","F18A1.5"
"","http://bio2rdf.org/wormbase:WBGene00017547","WBGene00017547 (alfa-1)","F18A1.6"
"","http://bio2rdf.org/wormbase:WBGene00017549","WBGene00017549 (pid-1)","F18A1.8"
"","http://bio2rdf.org/wormbase:WBGene00017550","WBGene00017550 (nep-6)","F18A12.1"
"","http://bio2rdf.org/wormbase:WBGene00017552","WBGene00017552 (nep-7)","F18A12.3"
"","http://bio2rdf.org/wormbase:WBGene00017553","WBGene00017553 (nep-8)","F18A12.4"
"","http://bio2rdf.org/wormbase:WBGene00017554","WBGene00017554 (nep-9)","F18A12.5"
"","http://bio2rdf.org/wormbase:WBGene00017555","WBGene00017555 (nep-10)","F18A12.6"
"","http://bio2rdf.org/wormbase:WBGene00017557","WBGene00017557 (nep-11)","F18A12.8"
"","http://bio2rdf.org/wormbase:WBGene00017559","WBGene00017559 (mpz-3)","F18C5.4"
"","http://bio2rdf.org/wormbase:WBGene00017564","WBGene00017564 (srxa-4)","F18E3.1"
"","http://bio2rdf.org/wormbase:WBGene00017565","WBGene00017565 (ddo-2)","F18E3.7"
"","http://bio2rdf.org/wormbase:WBGene00017571","WBGene00017571 (jmjd-3.1)","F18E9.5"
"","http://bio2rdf.org/wormbase:WBGene00017576","WBGene00017576 (cdh-8)","F18F11.3"
"","http://bio2rdf.org/wormbase:WBGene00017578","WBGene00017578 (drl-1)","F18F11.5"
"","http://bio2rdf.org/wormbase:WBGene00017580","WBGene00017580 (lgc-4)","F18G5.4"
"","http://bio2rdf.org/wormbase:WBGene00017600","WBGene00017600 (ttr-10)","F19F10.4"
"","http://bio2rdf.org/wormbase:WBGene00017601","WBGene00017601 (ets-7)","F19F10.5"
"","http://bio2rdf.org/wormbase:WBGene00017602","WBGene00017602 (clec-211)","F19F10.6"
"","http://bio2rdf.org/wormbase:WBGene00017603","WBGene00017603 (clec-212)","F19F10.7"
"","http://bio2rdf.org/wormbase:WBGene00017606","WBGene00017606 (ets-6)","F19F10.10"
"","http://bio2rdf.org/wormbase:WBGene00017615","WBGene00017615 (srsx-32)","F20A1.3"
"","http://bio2rdf.org/wormbase:WBGene00017620","WBGene00017620 (tofu-2)","F20A1.9"
"","http://bio2rdf.org/wormbase:WBGene00017625","WBGene00017625 (cgt-2)","F20B4.6"
"","http://bio2rdf.org/wormbase:WBGene00017641","WBGene00017641 (csr-1)","F20D12.1"
"","http://bio2rdf.org/wormbase:WBGene00017643","WBGene00017643 (czw-1)","F20D12.4"
"","http://bio2rdf.org/wormbase:WBGene00017644","WBGene00017644 (exc-9)","F20D12.5"
"","http://bio2rdf.org/wormbase:WBGene00017648","WBGene00017648 (ddo-3)","F20H11.5"
"","http://bio2rdf.org/wormbase:WBGene00017661","WBGene00017661 (frpr-6)","F21C10.12"
"","http://bio2rdf.org/wormbase:WBGene00017664","WBGene00017664 (npax-1)","F21D12.5"
"","http://bio2rdf.org/wormbase:WBGene00017667","WBGene00017667 (ttr-37)","F21E9.3"
"","http://bio2rdf.org/wormbase:WBGene00017668","WBGene00017668 (ins-39)","F21E9.4"
"","http://bio2rdf.org/wormbase:WBGene00017671","WBGene00017671 (pgal-1)","F21F3.1"
"","http://bio2rdf.org/wormbase:WBGene00017673","WBGene00017673 (icmt-1)","F21F3.3"
"","http://bio2rdf.org/wormbase:WBGene00017677","WBGene00017677 (asp-11)","F21F8.2"
"","http://bio2rdf.org/wormbase:WBGene00017678","WBGene00017678 (asp-12)","F21F8.4"
"","http://bio2rdf.org/wormbase:WBGene00017681","WBGene00017681 (slc-17.5)","F21F8.11"
"","http://bio2rdf.org/wormbase:WBGene00017683","WBGene00017683 (rbbp-5)","F21H12.1"
"","http://bio2rdf.org/wormbase:WBGene00017686","WBGene00017686 (tpp-2)","F21H12.6"
"","http://bio2rdf.org/wormbase:WBGene00017687","WBGene00017687 (ets-4)","F22A3.1"
"","http://bio2rdf.org/wormbase:WBGene00017688","WBGene00017688 (ttr-35)","F22A3.2"
"","http://bio2rdf.org/wormbase:WBGene00017690","WBGene00017690 (ceh-60)","F22A3.5"
"","http://bio2rdf.org/wormbase:WBGene00017691","WBGene00017691 (ilys-5)","F22A3.6"
"","http://bio2rdf.org/wormbase:WBGene00017693","WBGene00017693 (flp-23)","F22B7.2"
"","http://bio2rdf.org/wormbase:WBGene00017695","WBGene00017695 (fip-1)","F22B7.4"
"","http://bio2rdf.org/wormbase:WBGene00017696","WBGene00017696 (polk-1)","F22B7.6"
"","http://bio2rdf.org/wormbase:WBGene00017699","WBGene00017699 (flcn-1)","F22D3.2"
"","http://bio2rdf.org/wormbase:WBGene00017702","WBGene00017702 (malt-1)","F22D3.6"
"","http://bio2rdf.org/wormbase:WBGene00017716","WBGene00017716 (sups-1)","F22F4.1"
"","http://bio2rdf.org/wormbase:WBGene00017719","WBGene00017719 (ldp-1)","F22F7.1"
"","http://bio2rdf.org/wormbase:WBGene00017723","WBGene00017723 (bgnt-1.2)","F22F7.6"
"","http://bio2rdf.org/wormbase:WBGene00017733","WBGene00017733 (ubxn-1)","F23C8.4"
"","http://bio2rdf.org/wormbase:WBGene00017735","WBGene00017735 (did-2)","F23C8.6"
"","http://bio2rdf.org/wormbase:WBGene00017738","WBGene00017738 (tipn-1)","F23C8.9"
"","http://bio2rdf.org/wormbase:WBGene00017742","WBGene00017742 (nfyc-1)","F23F1.1"
"","http://bio2rdf.org/wormbase:WBGene00017744","WBGene00017744 (fbxc-54)","F23F1.3"
"","http://bio2rdf.org/wormbase:WBGene00017749","WBGene00017749 (rpoa-49)","F23F1.9"
"","http://bio2rdf.org/wormbase:WBGene00017752","WBGene00017752 (sdz-15)","F23F12.4"
"","http://bio2rdf.org/wormbase:WBGene00017755","WBGene00017755 (zip-8)","F23F12.9"
"","http://bio2rdf.org/wormbase:WBGene00017757","WBGene00017757 (bra-2)","F23H11.1"
"","http://bio2rdf.org/wormbase:WBGene00017759","WBGene00017759 (sucl-2)","F23H11.3"
"","http://bio2rdf.org/wormbase:WBGene00017763","WBGene00017763 (crls-1)","F23H11.9"
"","http://bio2rdf.org/wormbase:WBGene00017765","WBGene00017765 (gcst-1)","F25B4.1"
"","http://bio2rdf.org/wormbase:WBGene00017766","WBGene00017766 (peli-1)","F25B4.2"
"","http://bio2rdf.org/wormbase:WBGene00017769","WBGene00017769 (hmgs-1)","F25B4.6"
"","http://bio2rdf.org/wormbase:WBGene00017772","WBGene00017772 (clec-1)","F25B4.9"
"","http://bio2rdf.org/wormbase:WBGene00017773","WBGene00017773 (dct-6)","F25B5.1"
"","http://bio2rdf.org/wormbase:WBGene00017774","WBGene00017774 (nop-1)","F25B5.2"
"","http://bio2rdf.org/wormbase:WBGene00017778","WBGene00017778 (nono-1)","F25B5.7"
"","http://bio2rdf.org/wormbase:WBGene00017779","WBGene00017779 (gtr-1)","F25E2.1"
"","http://bio2rdf.org/wormbase:WBGene00017787","WBGene00017787 (nhr-141)","F25E5.6"
"","http://bio2rdf.org/wormbase:WBGene00017791","WBGene00017791 (try-8)","F25E5.10"
"","http://bio2rdf.org/wormbase:WBGene00017794","WBGene00017794 (mltn-13)","F25F6.1"
"","http://bio2rdf.org/wormbase:WBGene00017797","WBGene00017797 (symk-1)","F25G6.2"
"","http://bio2rdf.org/wormbase:WBGene00017798","WBGene00017798 (slc-17.8)","F25G6.7"
"","http://bio2rdf.org/wormbase:WBGene00017808","WBGene00017808 (nspd-9)","F26A1.10"
"","http://bio2rdf.org/wormbase:WBGene00017809","WBGene00017809 (clec-156)","F26A1.11"
"","http://bio2rdf.org/wormbase:WBGene00017810","WBGene00017810 (clec-157)","F26A1.12"
"","http://bio2rdf.org/wormbase:WBGene00017813","WBGene00017813 (nlp-61)","F26A10.1"
"","http://bio2rdf.org/wormbase:WBGene00017816","WBGene00017816 (hrpk-1)","F26B1.2"
"","http://bio2rdf.org/wormbase:WBGene00017822","WBGene00017822 (clec-216)","F26D11.5"
"","http://bio2rdf.org/wormbase:WBGene00017823","WBGene00017823 (pals-34)","F26D11.6"
"","http://bio2rdf.org/wormbase:WBGene00017824","WBGene00017824 (clec-217)","F26D11.9"
"","http://bio2rdf.org/wormbase:WBGene00017825","WBGene00017825 (cee-1)","F26F4.1"
"","http://bio2rdf.org/wormbase:WBGene00017826","WBGene00017826 (tag-340)","F26F4.4"
"","http://bio2rdf.org/wormbase:WBGene00017830","WBGene00017830 (rpb-8)","F26F4.11"
"","http://bio2rdf.org/wormbase:WBGene00017832","WBGene00017832 (kbp-2)","F26F4.13"
"","http://bio2rdf.org/wormbase:WBGene00017840","WBGene00017840 (ttm-2)","F26G1.4"
"","http://bio2rdf.org/wormbase:WBGene00017842","WBGene00017842 (nep-12)","F26G1.6"
